"timestamp"	"author"	"message"
"2026-06-29T19:52:40.544000+00:00"	"meatsus"	"same, I agree with you as well"
"2026-06-29T19:53:37.753000+00:00"	"serplay228"	"Some parts are specifically deleted, to delete the facts, related to lapsus$'s archive"
"2026-06-29T19:54:26.698000+00:00"	"serplay228"	"So if we will manage to obtain decoded booter, construct payload on top of it, and then deliver that payload to the GPU, we will succeed"
"2026-06-29T19:54:31.283000+00:00"	"bigptoughneigh"	"Even with the exploit alluded to in the paper, all that there was to see how things were doing was a single mailbox. I'm not even sure if we can do a 1bit dump of falcon out of the mailbox, but even getting to that point would require insane luck or something really crafty"
"2026-06-29T19:55:35.292000+00:00"	"bigptoughneigh"	"I'm not sure that the mailbox is prioritized, so it's not clear if we can do some sort of fake swd there"
"2026-06-29T19:57:03.702000+00:00"	"serplay228"	"Are the falcon and the gsp the same things?"
"2026-06-29T19:57:23.676000+00:00"	"serplay228"	"Ive forgotten"
"2026-06-29T20:04:26.437000+00:00"	"arabel1la"	"this is quite bad financial advice  Without nvlink and gen2 pcie you can't scale to multi-gpu, thus it make sence to compare it against consumer cards only. Assuming we want memory without errors, then unlocked 170hx 8G becomes 70/108 of a100 compute with 32G vram and 1.5T bandwidth. This is roughly 1.5x4090 in terms of bandwidth and vram size. 4090 had 1600$ launch price for new, but it has graphics, and normal pcie -> much better resell value.  I will eat my leg if 170hx will ever cost more than $2k. Thus buying 100 of them for 20k$ is worth on average, if current success probability estimation is at least 10%, keeping aside things like saint-petersburg paradox."
"2026-06-29T20:05:48.890000+00:00"	"serplay228"	"And does anyone mentioned the layout of the gsp_tu10x.bin?"
"2026-06-29T20:06:17.210000+00:00"	"serplay228"	"How much of the beginning of it is a plaintext?"
"2026-06-29T20:06:21.246000+00:00"	"m3gagluk"	"does one even need to use the full driver if only a vulnerable booter is needed?"
"2026-06-29T20:07:18.798000+00:00"	"serplay228"	"Ig you cant obtain the booter, without downloading the rest of the driver"
"2026-06-29T20:07:47.595000+00:00"	"m3gagluk"	"i mean, yes, but that one can be legally archived and everything"
"2026-06-29T20:08:44.146000+00:00"	"serplay228"	"Yet, you still need to decrypt it"
"2026-06-29T20:09:53.418000+00:00"	"serplay228"	"I have a tool for that, but it needs file size multiples by 16, and i know, that the beginning of it is a plaintext"
"2026-06-29T20:10:19.426000+00:00"	"serplay228"	"I just need to figure out, how much of the beginning i need to skip"
"2026-06-29T20:12:23.981000+00:00"	"meatsus"	"im not sure if this is related to your question - Petri mentioned some offset in some binary 0x100 if I recall correctly"
"2026-06-29T20:12:36.134000+00:00"	"serplay228"	"Oh, thank you"
"2026-06-29T20:12:41.132000+00:00"	"serplay228"	"Will try it"
"2026-06-29T20:12:56.776000+00:00"	"meatsus"	"he said : ``` Note, that the first 0x100 bytes of the 580 booter.bin are cleartext and should not be decrypted. At the border there is a zero padding that should not be disassembled. Disassembly should start again at address 0x100. ```"
"2026-06-29T20:13:04.598000+00:00"	"serplay228"	"0x100 in hex or bin or what..."
"2026-06-29T20:13:13.079000+00:00"	"meatsus"	"0x100 should be hex"
"2026-06-29T20:13:17.307000+00:00"	"meatsus"	"0b100 should be bin"
"2026-06-29T20:13:20.061000+00:00"	"serplay228"	"Oh, i remember this one, ty"
"2026-06-29T20:13:54.544000+00:00"	"serplay228"	"Understood, ive just used 100 bytes, so it was gibberish"
"2026-06-29T20:14:14.289000+00:00"	"serplay228"	"Im so fucking dumb, sorry for offtop"
"2026-06-29T20:14:44.323000+00:00"	"bigptoughneigh"	"nah it's fine, I'm basically stalled out trying to figure out how to describe what needs to be done cleanly"
"2026-06-29T20:15:09.525000+00:00"	"meatsus"	"don't worry my dumb questions are about to start, once I get my hands on the hardware then I will quickly realize the actual scope of this project and my lack of knowledge"
"2026-06-29T20:15:35.829000+00:00"	"m3gagluk"	"~~..hold on, is it an NVDA header there~~"
"2026-06-29T20:15:54.832000+00:00"	"arabel1la"	"maybe we can outreach and ask for help at open-source driver community/contributors? these guys at least know the overall process (for me it will take weeks just to understand the booting sequence, where relevant thing live in driver, etc)"
"2026-06-29T20:16:01.439000+00:00"	"meatsus"	"for a good measure, I came and downloaded every file that has 580.167 in its name from here https://developer.download.nvidia.com/compute/cuda/repos/rhel8/x86_64/"
"2026-06-29T20:16:24.017000+00:00"	"serplay228"	"Ive been at this point about a week ago, if you will ask petri, he will explain it in the personal discussion"
"2026-06-29T20:17:45.268000+00:00"	"serplay228"	"Open source Nvidia drivers are just scaffolding on top of the falcon since turing generation, so they will know not much, compared to your current scope"
"2026-06-29T20:18:08.721000+00:00"	"serplay228"	"If it was different, bypass should have been easier to find out"
"2026-06-29T20:22:10.392000+00:00"	"serplay228"	"Anyway, the ""petri"" method of delivering the payload to the gpu sistem isnt the only one, afaik, so there is still a possibility, that we missed some kind of way inside of the chip sistem, and we can find it ourselves"
"2026-06-29T20:22:40.735000+00:00"	"serplay228"	"But not now, now i will go to sleep, so good night everyone, and good luck"
"2026-06-29T20:22:50.330000+00:00"	"meatsus"	"you too mate"
"2026-06-29T20:29:09.072000+00:00"	"serplay228"	"And the last but not least, even if i will somehow manage to decrypt and decompile the booter, i still dont know how to deliver the rop chain, so someone should research this topic"
"2026-06-29T20:29:24.491000+00:00"	"serplay228"	"And now i will definitely go to sleep, see ya"
"2026-06-29T21:52:57.823000+00:00"	"petrikrohn_26497"	"I am not saying anyone should buy 100 170HX cards (although I know two people who bought 50.) I am saying, is that Russian hackers should get together and import a large batch of cards from China, before word on the ""fix"" reaches the Chinese market. (atsasin tried to organize this.) P.S.- The 8GB 170GB has 64GB of HBM2e memory."
"2026-06-29T22:00:16.796000+00:00"	"bigptoughneigh"	"Is the consensus still that the 10gb is worse than the 8gb? I was surprised he did his paper on the 10gb rather than the 8gb."
"2026-06-29T22:05:51.009000+00:00"	"bigptoughneigh"	"Also, what’s the thought process with buying that many? Is there hope for pcie4, nvlink, or is the purpose rental/mining?"
"2026-06-29T22:19:54.340000+00:00"	"petrikrohn_26497"	"This was my mistake. I thought both versions used Samsung HBM2 ram. No one corrected me and said 8GB uses Hynix HBM2e. I finally saw a screenshot from GPU-Z and realized my mistake."
"2026-06-29T22:50:00.959000+00:00"	"petrikrohn_26497"	"## Why is the booter needed? The Falcon has a security coprocessor that can handle AES and RSA-3072. It can decrypt and validate its own code. The GSP process runs on the newer RISC-V core, which does not have the crypto functionality.  The GSP handles among other things the SMI interface. The encrypted GSP firmware is distributed as part of the driver package. The firmware is specific to each driver version.  As the RISC-V code cannot validate itself, the validation has to be handled by the SEC2 Falcon core. This validator is called the booter. The booter is not part of the VBIOS, but it too is loaded from the driver. (The host can load and launch any code on the Falcon in non-secure NS mode. To run in HS mode, the Falcon *u*code must be encrypted and signed by Nvidia.)  Note, that there are four (or six) different files at play here: The driver package contains the Falcon and RISC-V binaries in both production and test/debug format. The debug branch is not really encrypted, it is just obfuscated by a simple non-secret AES-key.  I do not remember the names of the files. I think `gsp_tu10x.bin` is actually the GSP firmware for Turing GPUs. The GA100 is Ampere, but the *booter* Falcon code is actually Turing generation, is uses the same booter code as older RTX 2000 series cards.  Of the Turing tu10x booters, you need to find the gebug version. Only it can be decrypted. Once you have the disassembled booter, you can create a gadget toolbox. With the gadgets, you can create a ROP chain. Start with a ROP chain for overwriting address `0x009A0204` with the value `0x02779000` to get 64GB working."
"2026-06-29T23:09:40.875000+00:00"	"petrikrohn_26497"	"The driver loads three things to the GPU. It first loads the booter binary to the SEC2 Falcon and starts it in HS mode. It will then provide a signature file, which in our case is replaced by an oversized exploit with the ROP chain as the payload. The booter on the Falcon does not check the size of the signature. It accepts everything and overwrites its stack and return addresses. (It also overwrites the canary global which should prevent buffer overflows like this.)  In a normal case, the booter would then read the RISC-V GSP code from the host filesystem.  To make the exploit work, one needs a small modification to the driver. It must not check the size of the signature but must pass on the oversized signature payload."
"2026-06-30T04:37:04.724000+00:00"	"icematty"	"Did GPUs arrive yet?"
"2026-06-30T06:10:41.215000+00:00"	"arabel1la"	"First, thank you Petri for babysitting us!  Second, the driver patcher seem to work:  1) If I overwrite any part of signature -> gpu refuses to boot as expected (code 0x31) 2) If push DMA to write signature + 256 bytes, and these bytes are the same as they should be (so I increase only patch size, not the content) -> GPU loads, hence (1) and (3) are not a false positive 3) if I push DMA to write signature + N bytes (0xff fill), the result depends on N: for N < 16K it just refuses with code 31; for larger N =65536, .... it refuses with total garbage error code   | N bytes added | imemSecSize | Booter error | GPU0 status | |---|---|---|---| |  16384          |  50688 | 0x31                  | refused | |  65536          |  99840 | 0x2FCC5000           | refused | | 131072 (128 KB) | 165376 | 0xF733000            | refused | | 262144 (256 KB) | 296448 | 0x90430000           | refused |"
"2026-06-30T06:12:08.849000+00:00"	"arabel1la"	"BTW one thing that may be relevant for us when we will build an emulator.  IMEM is likely 256 byte aligned.  based on  nouveau/extract-firmware-nouveau.py: 36 FLCN_BLK_ALIGNMENT = 256  and   src/nvidia/src/kernel/gpu/gsp/kernel_gsp_fwsec.c: 751     pUcode->imemSecSize = NV_ALIGN_UP(pDescV2->IMEMSecSize, 256);"
"2026-06-30T06:13:24.855000+00:00"	"arabel1la"	"BTW 2: GA100 indeed uses tu10x firmware, it is stated explicitly e.g. here https://github.com/NVIDIA/open-gpu-kernel-modules/blob/main/nouveau/extract-firmware-nouveau.txt"
"2026-06-30T06:15:03.635000+00:00"	"arabel1la"	"tested on 580.167.08, driver blacklisted, I load it through docker"
"2026-06-30T06:23:25.133000+00:00"	"serplay228"	"Dont you think, that we really should make another discord server, or something like that, because of those ds clients, which can see through restrictions of this channel?"
"2026-06-30T07:10:31.026000+00:00"	"m3gagluk"	"modified clients can only see the channel name/description for the most part"
"2026-06-30T07:50:46.580000+00:00"	"meatsus"	"what do you mean by blacklisted 👀"
"2026-06-30T07:51:22.393000+00:00"	"arabel1la"	"on host, I do not install driver"
"2026-06-30T07:52:42.428000+00:00"	"arabel1la"	"I don't think it is important, just a piece of setup"
"2026-06-30T07:55:48.875000+00:00"	"meatsus"	"<@150790491548418048> Nayden is a guy from my team, do you mind verifying him?"
"2026-06-30T10:34:16.320000+00:00"	"petrikrohn_26497"	"## arabella's results explained I will be commenting from memory, based on what I said on the original server and based on what was said publicly in Jon's paper.  The failure of the driver when more than 16k is written is explained in Jon's paper. This is where the canary global is stored in DMEM. It is a random value, so we do not know what it should be. Every function tests its local copy in its stack frame again the global canary. If they differ, the function does not return. Instead, it calls or jumps to a `panic()` function that puts the Falcon in a constant self-loop state. (The Falcon being in this state can be identified by a certain number returned somewhere.)  The Falcon has a 16-bit DMEM address space and a separate 16-bit IMEM address space for instructions. You can write almost 64k of data before reaching the end of the stack. We do not need an emulator like Jon had to create a ROP chain. The only relevant thing we need to know is the stack pointer of the `DMA()` function when it overwrites the stack. This frame on the stack is where we need to write the fake return address to our first gadget. From memory, I think the top of our ROP stack should be around 0xFF50. (I commented about the stack size on the old server. The size limits how many gadgets can fit into the size and how much liberation work can be done at once.)  If you remember, I commented on the disassembled 515 booter on the old server.  I noticed that there is strange line of code that jumps to itself. I falsely called it an ""error handler"". This is the `panic()` address. In the 580 booter, it is located at address `0x04A7`. The line in disassembly looks something like this: - `000004A7: 3e A7 04 00         B lbra 0x04A7`  In Jon's reference implementation, the value `0x000004A7` is also used as the fill value for all of the fake signature except the ROP. (See paper.) I cannot explain why, or if it is actually needed. Maybe this is the trick that lets us past the 36k barrier."
"2026-06-30T10:41:36.781000+00:00"	"meatsus"	"<@1497241385647214742> how do I disassemble the bootloader and the ga100.bin files?"
"2026-06-30T10:42:37.657000+00:00"	"meatsus"	"Please anyone who reacts with 👎 or 🤨  give explanation or correction to the comment you disagreed with"
"2026-06-30T10:44:21.733000+00:00"	"bigptoughneigh"	"that's lapssus stuff I'm pretty sure. Posting keys = ban I think? Not that any of this work counts as clean though...."
"2026-06-30T10:44:37.897000+00:00"	"bigptoughneigh"	"idk"
"2026-06-30T10:44:40.706000+00:00"	"meatsus"	"hmm I think disassembling is unrelated to lapsussy"
"2026-06-30T10:45:05.025000+00:00"	"meatsus"	"also these bin files are in the .run driver packages that you download from the official nvidia website"
"2026-06-30T10:45:38.744000+00:00"	"bigptoughneigh"	"Yeah, but finding which of the 6 and the ecb block isn't doable cleanly right?"
"2026-06-30T10:45:45.896000+00:00"	"petrikrohn_26497"	"No, there is no Lapsus stuff here. Only stuff I have said openly and what was in Jon's paper."
"2026-06-30T10:46:33.165000+00:00"	"meatsus"	"well I think the binary package hunt was the regression-bug related, so delving into the open-kernel-modules and not into lapsus"
"2026-06-30T10:46:50.490000+00:00"	"bigptoughneigh"	"https://github.com/karolherbst/nouveau_tools/blob/master/dbg_falcon.sh"
"2026-06-30T10:47:02.121000+00:00"	"bigptoughneigh"	"That exists, probably a waste of time"
"2026-06-30T10:47:44.076000+00:00"	"meatsus"	"thats from 2018 yeah, probably for turing GPUs, didnt falcon undergo a lot of changes with ampere?"
"2026-06-30T10:49:43.868000+00:00"	"petrikrohn_26497"	"The GA100 bootloader is not GA-anything. It is from Turing, so TU-something."
"2026-06-30T10:50:04.010000+00:00"	"meatsus"	"right that seems weird but ok, I will go with it"
"2026-06-30T10:50:12.933000+00:00"	"meatsus"	"still - how do I disassemble?"
"2026-06-30T10:51:34.858000+00:00"	"meatsus"	"these two right? ```m -rw-r--r--  1 larry_p larry_p 74766320 Jul 27  2025 gsp_ga10x.bin -rw-r--r--  1 larry_p larry_p 30258264 Jul 27  2025 gsp_tu10x.bin ```"
"2026-06-30T10:51:44.693000+00:00"	"bigptoughneigh"	"second one"
"2026-06-30T10:54:17.875000+00:00"	"petrikrohn_26497"	"There is a public domain implementation of the Rijndael algorithm that was shared on the old server. Once you have the cleartext version of the booter, you use envytools to disassemble it. I told <@764013783923687425> yesterday how to do it. I hope he shares the disassembled code."
"2026-06-30T10:56:36.234000+00:00"	"petrikrohn_26497"	"No. I think these are the RISC-V code for the GSP processor, that the TU booter validates, and loads into the GSP."
"2026-06-30T10:58:17.435000+00:00"	"meatsus"	"oh so im looking at the wrong .bin files?"
"2026-06-30T13:16:44.077000+00:00"	"meatsus"	"<@1188655397209395354>  About the Falcon emulator, did you use this as ISA reference? https://envytools.readthedocs.io/en/latest/hw/falcon/isa.html"
"2026-06-30T13:19:47.454000+00:00"	"erhaede"	"<@981994782819766392> your target is windows?"
"2026-06-30T13:28:57.844000+00:00"	"meatsus"	"linux"
"2026-06-30T13:33:43.301000+00:00"	"erhaede"	"Ok this simplifies"
"2026-06-30T13:33:55.026000+00:00"	"erhaede"	"Not sure the falcon emulator is useful"
"2026-06-30T13:38:35.217000+00:00"	"jonpry_77715"	"yeah my emulator actually works from the disassembly to avoid decoding"
"2026-06-30T13:57:11.808000+00:00"	"petrikrohn_26497"	"Here is a AES-128-ECB decrypter and key validator that does not use or contain any Nvidia secrets. It contains a public domain implementation of the Rijndael algorithm and a wrapper file for testing keys and decrypting files. Where the public test keys come from is explained in my comments. I have not compiled it or tested it after my edits and comments, but I think it should be OK. Use the included Makefile to compile."
"2026-06-30T13:59:06.758000+00:00"	"meatsus"	"<@1497241385647214742> im not sure if the macosx folder has metadata about your mac but i'd consider removing it in the future"
"2026-06-30T13:59:50.990000+00:00"	"meatsus"	"its probably safe to share tho, gotta be file structure mostly"
"2026-06-30T14:00:03.783000+00:00"	"serplay228"	"Oh, sorry for my lateness, im here"
"2026-06-30T14:00:35.932000+00:00"	"serplay228"	"In about 10-15 minutes i will be able to share the cleartext"
"2026-06-30T14:01:00.560000+00:00"	"serplay228"	"Who has some kind of advanced disassembler?"
"2026-06-30T14:01:28.861000+00:00"	"serplay228"	"Or just a disassembler"
"2026-06-30T14:04:14.800000+00:00"	"petrikrohn_26497"	"Are you saying that Apple will come after me? I bought a MacOS Snow Leopard Family Pack in 2009 for 50€. I feel that it gives me full license to run modern macOS on my heavily upgraded Power Mac G5 from 2003."
"2026-06-30T14:04:59.156000+00:00"	"meatsus"	"no but I hope it doesnt contain fingerpriting info that will serve nvidia in a *potential* leak of this discord"
"2026-06-30T14:05:13.158000+00:00"	"petrikrohn_26497"	"Get envytools."
"2026-06-30T14:06:02.244000+00:00"	"serplay228"	"Those of the neocorp github are suitable?"
"2026-06-30T14:08:28.719000+00:00"	"bigptoughneigh"	"Xattr stripping is always safe, but not foolproof"
"2026-06-30T14:23:18.914000+00:00"	"serplay228"	"wait, from which exactly source are we taking booter?"
"2026-06-30T14:40:57.829000+00:00"	"arabel1la"	"I don't know that.   I though that it is that high-entropy block as a part of gsp_tu10x.bin, but from the driver code it seems to me that it is not ciphered at all.... and just lands as C array  at g_bindata_kgspGetBinArchiveGspRmBoot_GA100.c  as a C array. Likely I am just wrong, I will re-check"
"2026-06-30T14:59:18.294000+00:00"	"arabel1la"	"I was wrong"
"2026-06-30T15:07:19.300000+00:00"	"arabel1la"	"did you found the debug version of fw?"
"2026-06-30T15:09:00.115000+00:00"	"serplay228"	"im just confused, i dont understand, which file to decode"
"2026-06-30T15:11:54.774000+00:00"	"petrikrohn_26497"	"Sorry, my mistake. - tu10x is all Turing - ga10**0** is A100 and 170HX only. - ga10x is other Ampere"
"2026-06-30T15:12:22.916000+00:00"	"meatsus"	"I don't even have ga100, only ga10x"
"2026-06-30T15:15:15.783000+00:00"	"petrikrohn_26497"	"On my drive I have a `booter_load_ga100_prod.bin` I think this is the right file, except it should be the `debug.bin` version."
"2026-06-30T15:16:13.772000+00:00"	"erhaede"	"The ga100 is not in use"
"2026-06-30T15:17:09.909000+00:00"	"erhaede"	"And the ga10x, is for the 3090, so it does not apply to the A100 and 170hx  The tu10x is the one to use"
"2026-06-30T15:22:32.479000+00:00"	"erhaede"	"Maybe it's a debug version"
"2026-06-30T15:44:16.173000+00:00"	"petrikrohn_26497"	"This is the sha256 signature for the production binary. - `edacea96...5daf86  booter_load_580_image.bin` The debug version may be in a different branch of the file system."
"2026-06-30T16:51:17.165000+00:00"	"serplay228"	"somehow, in my case gsp_tu10x.bin is really just risc-v elf, so im now decompiling it into the c/c++"
"2026-06-30T16:56:05.294000+00:00"	"meatsus"	"yeah ``` file gsp_tu10x.bin gsp_tu10x.bin: ELF 64-bit LSB relocatable, UCB RISC-V, soft-float ABI, version 1 (SYSV), BuildID[sha1]=9ea6f739bfdf716c0d1211471c68a083e376fe4c, not stripped ```"
"2026-06-30T16:56:31.690000+00:00"	"meatsus"	"this sha is for 580.65.06"
"2026-06-30T17:11:41.334000+00:00"	"serplay228"	"``` ❯ sha256sum gsp_tu10x.bin afe08c9b053fcb62f6dfd54f3c10a059448bfb9430984a522e28993cd24bcc6e  gsp_tu10x.bin ```"
"2026-06-30T17:12:21.247000+00:00"	"serplay228"	"but i have old version of this driver"
"2026-06-30T17:35:40.077000+00:00"	"meatsus"	"<@764013783923687425> which decompiler do you use?"
"2026-06-30T17:50:26.779000+00:00"	"serplay228"	"ghidra"
"2026-06-30T17:50:41.533000+00:00"	"serplay228"	"it spitted out 100mb of c code"
"2026-06-30T17:51:23.661000+00:00"	"serplay228"	"do yall need it or asm?"
"2026-06-30T17:58:26.174000+00:00"	"serplay228"	"and you?"
